typeNameIndex,cityGuid,classCount,teacher,student
4,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","38","105","1500"
4,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","67","175","2540"
4,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","18","114",666
4,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","48","181",1632
4,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","62","250",2356
4,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","70","260",2450
4,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","38","120","1500"
4,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","18","114",504
4,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","39","134",975
4,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","18","114",522
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","10","57","320"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","21","111","700"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","21","111","700"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","24","115","738"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","14","74","400"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","14","73","430"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","14","80","420"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","7","33","200"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","14","80","420"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","7","33","200"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","14","80","420"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","7","34","210"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","11","60","340"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","20","117","530"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","8","38","238"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","14","75",518
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","12","40","300"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","4","25","140"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","12","55","398"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","10","40",370
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","7","40","240"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","10","51","310"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","10","51","310"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","7","33","220"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","7","33","220"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","6","30","218"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","6","29","200"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","20","100","600"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","8","36","200"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","7","40","240"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","10","57","320"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","6","40","180"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","16","76",416
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","20","200","600"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","32","81","1080"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","9","50","330"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","15","82","486"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","9","50","330"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","17","63","564"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","12","60","323"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","9","50","274"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","22","63","680"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","23","70","700"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","34","126","1100"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","17","38","505"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","30","183","800"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","26","83",520
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","6","16","181"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","28","224","906"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","10","42","324"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","15","77","523"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","10","51","310"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","25","92",700
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","66","256","2100"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","16","83","385"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","6","31","206"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","8","48","198"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","9","62","249"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","16","37","455"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","12","68","293"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","7","35","200"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","12","53","491"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","6","35","148"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","6","39","179"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","8","43","211"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","24","100",744
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","23","62","850"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","24","73",912
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","37","97","1300"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","16","52","542"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","30","93",1050
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","49","110","1700"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","23","95","800"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","9","46","340"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","20","132","684"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","6","31","206"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","58","193",1508
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","29","98",986
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","16","52","542"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","23","62","850"
1,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","26","71","1061"
1,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","30","63","1110"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","42","240","1700"
1,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","10","48","292"
4,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","9","60",189
1,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","10","21","406"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","8","39","245"
4,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","24","131",600
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","10","37",390
4,"CQ-DE81DA9D-BC97-40C1-B0C6-BA1DED583833","33","122",990
1,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","16","45","418"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","33","120","1300"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","20","50","600"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","91","241",2912
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","14","45","355"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","12","49","273"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","14","68","460"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","19","90","400"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","14","42","384"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","18","36","650"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","12","39","380"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","13","41","400"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","9","39","345"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","15","109",540
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","14","45","355"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","20","60","500"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","24","68","700"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","12","39","380"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","48","241",1104
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","20","60","500"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","24","68","700"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","17","40","345"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","12","35","435"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","29","80",986
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","48","144",1632
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","27","83",864
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","6","14","186"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","26","66","938"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","35","126",1015
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","37","91","872"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","38","114",912
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","35","33","750"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","32","81","939"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","27","68","944"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","33","98","1300"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","39","170",780
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","24","62","553"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","45","190",900
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","72","160","2776"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","46","22",920
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","36","181","1408"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","30","140","1000"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","16","104","376"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","20","48","600"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","24","70",480
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","25","72","900"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","37","166",999
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","30","106",810
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","53","289",1431
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","24","85","816"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","24","100",648
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","45","200",1080
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","12","60","300"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","24","114","600"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","27","108",648
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","12","49","293"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","12","50","300"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","27","70",648
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","23","73","903"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","26","60","650"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","28","100","800"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","58","280","1986"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","30","140","1000"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","12","54","364"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","24","116",744
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","46","150",1426
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","22","59",858
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","36","160","1200"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","37","82","1400"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","17","42","500"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","18","115",702
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","45","200",1755
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","9","50","260"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","14","61","469"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","33","245",1155
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","30","140","1200"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","30","140","1000"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","72","160","2776"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","77","180","2880"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","26","145","800"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","24","114","600"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","14","79","425"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","24","102","800"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","12","61","301"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","12","70","300"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","12","48","450"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","19","97","445"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","46","239","1400"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","18","83","471"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","19","96","690"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","15","66","567"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","18","134","660"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","46","22",1610
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","36","160","1200"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","24","73",840
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","25","62","890"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","30","70","1000"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","24","50","900"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","24","73",528
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","19","43","750"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","26","59","838"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","2","174",44
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","10","66","237"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","10","23","320"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","28","67","958"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","40","181",880
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","38","250",1140
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","24","141",720
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","24","116",720
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","12","50","400"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","26","90","1000"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","51","201","1507"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","75","47","3000"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","26","102",780
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","27","92","900"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","31","98",806
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","40","124",1040
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","44","144","1472"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","24","141",624
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","23","71","806"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","18","60","563"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","24","80","731"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","17","46","530"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","24","95","720"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","48","242",1632
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","40","168","1552"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","16","78","568"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","21","87",714
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","19","98","642"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","37","183",1258
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","54","200","2000"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","33","128","1300"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","51","248","1985"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","12","87","400"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","41","213",1394
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","25","125",750
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","76","208","2400"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","38","128","1460"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","59","230",1770
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","36","155",1080
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","10","75","400"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","6","51","235"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","30","72","921"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","28","110","1000"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","35","140","1130"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","27","60","896"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","12","82","360"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","14","70","500"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","20","92","700"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","54","200","2000"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","33","128","1300"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","12","50","430"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","37","150","1500"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","18","130",666
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","37","150","1500"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","55","231","1725"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","25","117",925
0,"CQ-DE81DA9D-BC97-40C1-B0C6-BA1DED583833","20","102","600"
0,"CQ-DE81DA9D-BC97-40C1-B0C6-BA1DED583833","16","58","450"
1,"CQ-DE81DA9D-BC97-40C1-B0C6-BA1DED583833","28","76",1036
1,"CQ-DE81DA9D-BC97-40C1-B0C6-BA1DED583833","20","60",500
1,"CQ-DE81DA9D-BC97-40C1-B0C6-BA1DED583833","21","53",525
1,"CQ-DE81DA9D-BC97-40C1-B0C6-BA1DED583833","15","40","495"
1,"CQ-DE81DA9D-BC97-40C1-B0C6-BA1DED583833","9","48","300"
1,"CQ-DE81DA9D-BC97-40C1-B0C6-BA1DED583833","14","37","537"
1,"CQ-DE81DA9D-BC97-40C1-B0C6-BA1DED583833","53","180",1325
1,"CQ-DE81DA9D-BC97-40C1-B0C6-BA1DED583833","25","65",525
1,"CQ-DE81DA9D-BC97-40C1-B0C6-BA1DED583833","20","63",420
4,"CQ-DE81DA9D-BC97-40C1-B0C6-BA1DED583833","67","255",1407
4,"CQ-DE81DA9D-BC97-40C1-B0C6-BA1DED583833","40","168",840
1,"CQ-DE81DA9D-BC97-40C1-B0C6-BA1DED583833","44","146",1232
1,"CQ-DE81DA9D-BC97-40C1-B0C6-BA1DED583833","57","152",1596
1,"CQ-DE81DA9D-BC97-40C1-B0C6-BA1DED583833","57","152",1596
4,"CQ-DE81DA9D-BC97-40C1-B0C6-BA1DED583833","67","255",1876
4,"CQ-DE81DA9D-BC97-40C1-B0C6-BA1DED583833","63","260",1764
1,"CQ-DE81DA9D-BC97-40C1-B0C6-BA1DED583833","24","82",864
1,"CQ-DE81DA9D-BC97-40C1-B0C6-BA1DED583833","24","117",864
1,"CQ-DE81DA9D-BC97-40C1-B0C6-BA1DED583833","30","83",1080
4,"CQ-DE81DA9D-BC97-40C1-B0C6-BA1DED583833","66","245",2376
4,"CQ-DE81DA9D-BC97-40C1-B0C6-BA1DED583833","45","170",1620
1,"CQ-DE81DA9D-BC97-40C1-B0C6-BA1DED583833","22","55",792
1,"CQ-DE81DA9D-BC97-40C1-B0C6-BA1DED583833","41","94",1312
1,"CQ-DE81DA9D-BC97-40C1-B0C6-BA1DED583833","18","46",576
1,"CQ-DE81DA9D-BC97-40C1-B0C6-BA1DED583833","34","79","1200"
1,"CQ-DE81DA9D-BC97-40C1-B0C6-BA1DED583833","29","61",928
4,"CQ-DE81DA9D-BC97-40C1-B0C6-BA1DED583833","38","150",760
4,"CQ-DE81DA9D-BC97-40C1-B0C6-BA1DED583833","100","300",2000
4,"CQ-DE81DA9D-BC97-40C1-B0C6-BA1DED583833","66","245",1320
1,"CQ-DE81DA9D-BC97-40C1-B0C6-BA1DED583833","12","39",240
1,"CQ-DE81DA9D-BC97-40C1-B0C6-BA1DED583833","20","81","800"
4,"CQ-DE81DA9D-BC97-40C1-B0C6-BA1DED583833","26","113","1000"
4,"CQ-DE81DA9D-BC97-40C1-B0C6-BA1DED583833","67","300",1340
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","15","69","570"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","18","114",360
1,"TJ-3495D51B-F115-4E1C-845A-8B9AE7AD5746","20","90",720
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","8","48","234"
4,"cb6351fc-7955-4145-9e0d-5cd93c3bbbfd","43","163",1548
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","16","30","450"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","12","53","312"
4,"CQ-DE81DA9D-BC97-40C1-B0C6-BA1DED583833","41","140",1476
4,"CQ-DE81DA9D-BC97-40C1-B0C6-BA1DED583833","41","140",1476
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","39","225",1014
4,"CQ-DE81DA9D-BC97-40C1-B0C6-BA1DED583833","61","214",1830
1,"CQ-DE81DA9D-BC97-40C1-B0C6-BA1DED583833","51","167","2005"
